date,yoy_gdp,yoy_impgs,yoy_gpdic,yoy_pce,yoy_expgs,yoy_iputil,yoy_pceens,yoy_ppi_industry,yoy_chemical_goods,yoy_food_bev_tob_goods,yoy_ipman
2017-04-01,6.095442435812716,7.017152237058917,6.334927447842274,5.443133754752499,9.054968391425442,1.5982994134636401,13.866363596299607,4.84746765381577,-3.097771724949606,0.06191225172177561,1.158583754368425
2017-07-01,5.873660489846303,6.079098222523454,4.038457918174672,5.465560552274903,8.616581024487326,3.7442396608913233,12.95302698546878,1.3858694707699772,0.14120381355528977,0.02935007891642699,2.033364260117467
2017-10-01,4.744952204992571,4.934606262795711,5.957448035176609,4.373871039929119,2.40136597482933,2.3482129438583588,3.999004975428747,1.1237914211834565,-1.0059416447652545,0.990040388227744,1.6325209573412778
2018-01-01,3.770697124985236,1.5615344012402694,4.579206168918109,3.476672461663876,-0.5767615936118342,1.7902701479004468,-1.1392259800549986,1.2860968572915357,-0.2273195094926861,-0.7795297352298719,0.3680931045082513
2018-04-01,3.5444409048129994,0.7904571222089068,4.415233067514519,2.914925812407371,0.06494468441253598,-0.20355774040185048,-2.423378934550568,11.48962852480159,-1.4892353488249863,-0.3723793964123881,-1.2002968729355714
2018-07-01,3.830890152106052,0.905330837326769,3.3531341058249042,3.324761192685785,-0.1925450196466275,-0.45071085356824625,-2.012561816971821,18.061775014922834,-3.066592233149827,-0.3937907597152342,-2.668227252285821
2018-10-01,4.742079078055961,-0.8221997723894243,3.6923993333159375,4.076975441840182,0.06105043036019128,-2.170490284845327,-4.1839475154904155,16.830112147021378,-0.6065948611010723,0.5824981468628343,-2.4442280037325133
2019-01-01,4.983634099350227,-2.5168808157481393,0.5081746401376197,5.0532253130130576,0.20810937088261333,-2.59406128670102,-0.5310237365506025,8.342491715365675,-1.3038165721151942,1.9676639249750094,-2.1025096482337045
2019-04-01,2.4641171863177496,-6.955874160642392,-3.2665377712987924,2.3908008080437604,-4.978840050398663,0.11732376327693572,-7.721363024151693,-3.8178368016122297,0.6419922786068296,1.169918255428236,-2.238875429251122
2019-07-01,-8.78267194990978,-24.78933159783202,-17.168236677768085,-7.854709555639389,-29.996040260098205,-1.7158788408677714,-27.136339954515044,-6.507406412129905,-8.01702730143748,-2.045329252343013,-17.891987167282217
2019-10-01,-0.4818755297475772,-4.781514278022431,-0.04539962797161934,-2.6103787902657243,-19.540120016721655,-2.0155676511142597,-9.848547372539741,-8.529632029961961,-0.7521409618183195,-0.5520167678052288,-3.1100958848055438
2020-01-01,3.291031860120809,5.059479381864103,7.978958033453608,3.173720914783232,-3.728186831666658,0.08874363712748323,-9.925169145070459,-4.097822956350431,-0.6937709179403971,0.32620983301761836,-2.222959216218715
2020-04-01,12.128386845085304,24.828777806726094,15.956237621130713,13.745683329782256,19.18251198886294,5.397743938621727,22.55901372044043,2.341585138809032,1.1574461566952965,4.871101519954587,8.743626247557776
2020-07-01,13.880596877177545,35.62416245884773,9.970037403022749,14.683035702621652,34.45754851425744,0.6214930807340551,38.14277502110723,6.204771691919597,9.51600571508189,1.7020707057352933,10.617616473940224
2020-10-01,10.796813206916864,15.338663625314698,2.8234125573751983,14.659066897740486,21.09106408364281,2.7463240063047127,31.368263154937353,13.789230343960986,5.538635741678405,-0.9658939323941576,2.893611489575812
2021-01-01,10.355220581250359,17.346383881455218,6.7830238371753335,10.525633351855884,17.922565608212146,-1.0298071585298327,34.02190924684442,17.116632350141206,7.137165613903429,0.9800960940184866,3.542719169662243
2021-04-01,6.613992061939434,5.453900381435059,5.025743877567132,5.088020252981874,3.338796374738642,2.1009599491874393,22.081215367677743,20.791985862800797,2.242492480678533,-0.17398534868346105,-1.199268124208836
2021-07-01,11.184721819754236,26.822760656715168,13.633144403583126,11.446524232370395,26.915172463991404,1.9914478339133297,43.646511171482416,19.70761856854303,1.9823742575796777,1.8570189976505538,6.747255055671937
2021-10-01,7.615157845964714,12.881012199201987,-0.47111523282832923,7.79622668794999,22.588374576618204,3.4860147489435938,15.692452989549007,13.218333178079485,-0.7928767548778586,0.8829710877881833,0.48574910254605497
2022-01-01,7.0280683464489595,-6.209065684433922,-2.3887261243947995,6.869970817492324,4.670474197030743,-0.2595651967460926,4.677496349759755,6.189314897934213,-1.7904376316547201,-0.6134792751058142,-0.38609438001004104
2022-04-01,4.842833092612843,-9.453596131490965,-6.289883716314694,3.5729557119560464,-10.139763994546325,-5.106913393929704,-20.56594428601717,-2.716920009092833,0.19777098408585958,-1.4482458421800786,-4.000808685102082
2022-07-01,9.295953890017952,1.89967745713665,7.943049422512919,9.429443158242634,3.82975052118116,-0.19283815467305931,-2.4884442421211386,-0.6865505198734354,3.8241656782581104,0.18707356745988735,3.9685498329548468
2022-10-01,6.473549593358001,1.8467359408062682,5.446595889904811,7.332647544510362,2.7213505569698153,-0.5243325669694869,-2.0495012149227616,3.6151214466408126,3.19192841102341,-1.346506594655361,0.034393518969107584
2023-01-01,4.848707725201071,5.430208305109204,1.7090546756392773,4.656600894475927,3.528969537279259,0.8306633005624073,1.6552564657687867,3.8449199719432903,0.2932633659758259,-2.3328417208447854,-0.8350792054780946
2023-04-01,2.0976067197387644,-5.085855796889954,-0.022830237786633845,2.4943932970667273,-7.208546840963163,1.7340415036067838,-3.0723604351533407,2.336445525491996,-1.3980268516726222,-2.417463354969079,-5.436417416418662
2023-07-01,8.303860950884175,16.67735312385461,10.349326332917206,8.686350934061318,11.6266082382614,2.1391884983040432,6.659278235719003,4.9679362342664275,1.0215138574504563,0.9640941316266811,3.4762173644172263
2023-10-01,5.713733638292742,12.356924617319027,4.8580377361171685,5.804855798860857,8.380937807428495,0.438259552509881,-2.208185164501362,9.849032491124735,5.164012818124088,-1.0888132069913368,0.4929764778503143
2024-01-01,5.582929302352958,8.092125169059173,-1.7276657180544532,6.757404468550007,5.818287895441219,3.619744127942851,4.161707034863806,4.090078359418685,3.3102657452624826,-0.45740490854689586,-0.34755012154749565
2024-04-01,6.334755874127086,7.71503591352464,-4.902390677329666,8.171332301230512,8.183939332153683,1.4031418826865023,7.4705001515104925,2.604148877032526,4.793995039951914,-0.786416307042509,-0.20756247453914708
2024-07-01,7.111059784514391,6.575421587526758,-3.4734543464999947,8.543355171027626,7.904839736172736,1.3172903486305383,11.719154439741137,2.863971838532454,3.9533069923019246,-1.3657853020180775,0.03979061668348369
2024-10-01,8.287411907489053,8.967464253423532,0.5839931423653986,8.885612051736912,11.558141975033646,1.01323092077506,14.844587181169627,5.693817359588278,2.922760131960146,-0.5863310458499398,0.45423346907442885
