date,yoy_gdp,yoy_impgs,yoy_gpdic,yoy_pce,yoy_expgs,yoy_iputil,yoy_pceens,yoy_ipman,yoy_chemical_goods
1991-04-01,5.986686159861147,5.636031510685104,5.02519953538793,5.946803842499191,10.036910708408017,-0.46408387728731637,0.3540750312402059,3.514520881672974,1.0312383170757664
1991-07-01,5.903354522040905,7.1323297611977905,8.155877338674408,6.6676058715498865,5.548028566578236,0.20912284965102823,2.3848091618186325,4.266587446227214,1.1541980793046316
1991-10-01,6.062431664216967,10.724734809898552,4.9386631340210005,7.001829948235475,6.181409003011004,-0.5736014628185275,6.111910530588436,4.191601069245772,2.1458079071767235
1992-01-01,6.762330930680818,6.592862678143152,7.8558477216473745,6.686312729238803,5.30464231455291,3.199535453693005,6.673494315723798,4.48700610015324,3.070447647794929
1992-04-01,5.574982410936026,6.857341112389214,6.684951058161647,6.377504330534832,4.890824889802698,3.5419577278687457,7.677154187045632,3.82920101753065,1.1281753499598244
1992-07-01,4.788575374814315,6.530375090636185,5.769440853847094,5.842184317295685,3.6342221064094544,4.17054351107681,3.7694059583979422,2.4304553823748116,0.44279670499634793
1992-10-01,3.807535216839187,5.277986204890424,2.4217708687655946,5.245979041302238,2.4419726085106284,3.7400420792333318,5.252100323907478,1.4396174289904367,0.6688251857813143
1993-01-01,5.782439530080362,8.560845627488646,5.416864696607501,6.241760157999895,6.627109005557073,-0.579953588954583,-0.8080612788863255,3.110664872986166,0.5959520294991889
1993-04-01,6.32268490171844,6.251745716916004,12.263213831730143,5.990920884453394,6.280707749829076,5.395153339182341,4.690914471092177,4.814954077834779,1.327287841798293
1993-07-01,6.741547522447079,12.839907369655833,15.556401876129302,6.159035591284868,10.069524219339618,1.4923480418030741,2.4581481463053008,7.219355136711313,3.9956332968132804
1993-10-01,5.626814412733226,15.67451344832408,8.933482942271079,5.479837642976866,13.348840409209288,1.1865905383739797,2.5741228717996596,6.252198803041056,3.399977640107489
1994-01-01,5.864902468918524,12.415129881083171,7.107448463156298,5.718880475477997,12.86398377486502,-1.0331761009150333,-2.0892043066016632,7.2230357973017885,2.4554695311680987
